DateTime,5,15,30
2015-08-16,19.233333587646484,18.246667861938477,13.213333129882812
2015-08-17,18.263158798217773,18.389474868774414,13.372105598449707
2015-08-18,16.290639877319336,18.332765579223633,13.770000457763672
2015-08-19,15.172341346740723,17.824464797973633,13.445956230163574
2015-08-20,14.108540534973145,17.43000030517578,13.167916297912598
2015-08-21,12.982338905334473,16.963193893432617,12.894890785217285
2015-08-22,12.27416706085205,16.579999923706055,12.40020751953125
2015-08-23,11.892707824707031,16.33270835876465,12.039791107177734
2015-08-24,11.518959045410156,16.282915115356445,11.698749542236328
2015-08-25,11.05041790008545,16.11520767211914,11.332707405090332
2015-08-26,10.473541259765625,16.10500144958496,11.23083209991455
2015-08-27,9.717658996582031,15.63872241973877,10.849361419677734
2015-08-28,8.208511352539062,7.509149551391602,18.110210418701172
2015-08-29,0.10000000149011612,0.10000000149011612,18.73645782470703
2015-08-30,0.10000000149011612,0.10000000149011612,18.02374839782715
2015-08-31,0.10000000149011612,0.10000000149011612,15.114375114440918
2015-09-01,0.09999998658895493,0.09999998658895493,23.519145965576172
2015-09-02,0.09999998658895493,0.09999998658895493,20.86777687072754
2015-09-03,0.09999998658895493,0.09999998658895493,37.250850677490234
2015-09-04,0.09999998658895493,0.09999998658895493,37.5951042175293
2015-09-05,0.10000000149011612,0.10000000149011612,49.2222900390625
2015-09-06,0.10000000149011612,0.10000000149011612,48.06181716918945
2015-09-07,0.09999998658895493,0.09999998658895493,38.38191223144531
2015-09-08,0.09999998658895493,0.09999998658895493,34.271114349365234
2015-09-09,0.09999998658895493,0.09999998658895493,30.959775924682617
2015-09-10,0.09999998658895493,0.09999998658895493,27.047664642333984
2015-09-11,0.09999998658895493,19.81133270263672,26.52652359008789
2015-09-12,0.10000000149011612,53.85873031616211,23.780000686645508
2015-09-13,0.10000000149011612,51.772789001464844,20.114166259765625
2015-09-14,0.09999998658895493,49.26553726196289,17.150211334228516
2015-09-15,0.09999999403953552,48.605751037597656,14.895000457763672
2015-09-16,0.09999998658895493,46.07652282714844,13.168913841247559
2015-09-17,0.10000000149011612,36.9622917175293,12.37541675567627
2015-09-18,0.09999998658895493,41.713191986083984,11.32170295715332
2015-09-19,0.09999998658895493,35.1489143371582,11.571739196777344
2015-09-20,0.10000000149011612,39.727500915527344,30.251876831054688
2015-09-21,0.10000000149011612,37.26523971557617,28.821250915527344
2015-09-22,0.10000000149011612,43.27583312988281,39.123748779296875
2015-09-23,0.10000000149011612,32.06999969482422,40.56416702270508
2015-09-24,0.09999998658895493,,36.40169906616211
2015-09-25,0.09999998658895493,,31.55404281616211
2015-09-26,0.10000000149011612,,28.60166358947754
2015-09-27,0.10000000149011612,59.19428253173828,25.608123779296875
2015-09-28,0.09999998658895493,57.29500198364258,21.566740036010742
2015-09-29,0.09999998658895493,56.310882568359375,18.940000534057617
2015-09-30,0.09999998658895493,55.185787200927734,16.68233871459961
2015-10-01,0.10000000149011612,53.53227233886719,15.120833396911621
2015-10-02,0.10000000149011612,52.58583068847656,13.156665802001953
2015-10-03,0.09999998658895493,50.226524353027344,11.64217472076416
2015-10-04,0.09999998658895493,48.4078254699707,10.726086616516113
2015-10-05,0.10000000149011612,47.61708450317383,10.057083129882812
2015-10-06,0.10000000149011612,47.526458740234375,9.610625267028809
2015-10-07,0.09999998658895493,46.872894287109375,11.179781913757324
2015-10-08,0.10000000149011612,58.875,28.45749855041504
2015-10-09,0.10000000149011612,57.82624816894531,22.433752059936523
2015-10-10,0.10000000149011612,57.203041076660156,19.373125076293945
2015-10-11,0.09999998658895493,53.273399353027344,16.074893951416016
2015-10-12,0.10000000149011612,45.5560417175293,12.768333435058594
2015-10-13,0.09999998658895493,46.19425964355469,11.434041976928711
2015-10-14,0.09999998658895493,46.589359283447266,9.928722381591797
2015-10-15,0.09999998658895493,42.36680603027344,8.507447242736816
2015-10-16,0.09999998658895493,51.91766357421875,15.449362754821777
2015-10-17,0.10000000149011612,39.87718963623047,33.870418548583984
2015-10-18,0.10000000149011612,41.447998046875,36.10416793823242
2015-10-19,0.09999998658895493,46.90999984741211,34.23701477050781
2015-10-20,0.10000000149011612,,32.6839599609375
2015-10-21,0.09999998658895493,,30.554780960083008
2015-10-22,0.09999998658895493,,29.82105827331543
2015-10-23,0.09999998658895493,,28.69000244140625
2015-10-24,0.10000000149011612,,26.647499084472656
2015-10-25,0.09999999403953552,,25.49840545654297
2015-10-26,0.10000000149011612,58.22818374633789,23.27083396911621
2015-10-27,0.10000000149011612,56.9170036315918,22.303125381469727
2015-10-28,0.09999998658895493,56.73389434814453,21.661304473876953
2015-10-29,0.10000000149011612,56.03068923950195,19.683332443237305
2015-10-30,0.09999998658895493,50.46952438354492,25.508472442626953
2015-10-31,0.09999998658895493,58.939998626708984,27.28978729248047
2015-11-01,0.09999998658895493,59.14400100708008,24.02377700805664
2015-11-02,0.09999998658895493,58.05999755859375,22.54659652709961
2015-11-03,0.09999998658895493,57.522945404052734,21.659151077270508
2015-11-04,0.10000000149011612,57.31791687011719,21.142915725708008
2015-11-05,0.8969565629959106,51.84117126464844,22.536958694458008
2015-11-06,11.14319133758545,21.974042892456055,18.338512420654297
2015-11-07,10.46787166595459,21.81298065185547,17.992767333984375
2015-11-08,10.298259735107422,21.584131240844727,17.452608108520508
2015-11-09,9.965434074401855,21.3780460357666,16.81304359436035
2015-11-10,8.630000114440918,21.177827835083008,17.0049991607666
2015-11-11,9.899360656738281,20.799997329711914,17.76064109802246
2015-11-12,3.158043622970581,20.459781646728516,17.094127655029297
